2025-12-25 11:08:43 [INFO    ]: Starting TShark worker. (main.py:112)
2025-12-25 11:08:43 [INFO    ]: TShark process started successfully. (main.py:121)
2025-12-25 11:08:44 [INFO    ]: Flushing buffers... (main.py:90)
2025-12-25 11:08:45 [INFO    ]: Buffers flushed successfully. (main.py:97)
2025-12-25 11:08:45 [INFO    ]:          92033 function calls (91179 primitive calls) in 0.498 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 {method 'tell' of '_io.TextIOWrapper' objects}
        2    0.000    0.000    0.000    0.000 /home/kali/PycharmProjects/tShark/utils.py:82(is_locally_administered)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.13/threading.py:631(clear)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.13/threading.py:1429(current_thread)
       37    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/pydevd.py:1622(check_output_redirect)
       57    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:668(get_thread_id)
       48    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
       74    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:683(formatMessage)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:470(format)
       57    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:702(__enter__)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:463(_format)
       45    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.any}
       57    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:705(__exit__)
       18    0.000    0.000    0.000    0.000 /usr/lib/python3.13/threading.py:1147(daemon)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:197(_is_internal_frame)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:677(usesTime)
       23    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        2    0.000    0.000    0.000    0.000 /home/kali/PycharmProjects/tShark/utils.py:25(normalize_mac_OUI)
       19    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/posixpath.py:117(splitext)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/functools.py:504(lru_cache)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:455(usesTime)
       26    0.000    0.000    0.000    0.000 /home/kali/PycharmProjects/tShark/utils.py:89(<genexpr>)
       19    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:648(get_current_thread_id)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:129(getLevelName)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:167(<lambda>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/posixpath.py:53(normcase)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/genericpath.py:157(_splitext)
        2    0.000    0.000    0.000    0.000 {method 'cursor' of 'sqlite3.Connection' objects}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:391(getMessage)
        2    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:1765(isEnabledFor)
   6092/4    0.056    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 {method '__exit__' of 'sqlite3.Connection' objects}
        2    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        2    0.000    0.000    0.000    0.000 {method 'fetchone' of 'sqlite3.Cursor' objects}
        2    0.000    0.000    0.000    0.000 {built-in method time.time_ns}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/threading.py:1096(name)


 (main.py:58)
2025-12-25 11:09:20 [INFO    ]: Flushing buffers... (main.py:90)
2025-12-25 11:09:27 [INFO    ]: Buffers flushed successfully. (main.py:97)
2025-12-25 11:09:27 [INFO    ]:          961927 function calls (951550 primitive calls) in 6.849 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
1202/1200    0.101    0.000   11.351    0.009 /home/kali/PycharmProjects/tShark/wifi_monitor.py:306(update_tree)
     1200    0.065    0.000    9.620    0.008 /home/kali/PycharmProjects/tShark/wifi_monitor.py:324(refresh_status)
     1200    0.023    0.000    4.061    0.003 /home/kali/PycharmProjects/tShark/utils.py:248(get_wlan_mode)
     1200    0.051    0.000    4.003    0.003 /usr/lib/python3.13/subprocess.py:512(run)
     1200    0.104    0.000    2.378    0.002 /usr/lib/python3.13/subprocess.py:817(__init__)
     1200    0.020    0.000    1.566    0.001 /usr/lib/python3.13/subprocess.py:1178(communicate)
     1200    0.124    0.000    1.495    0.001 /usr/lib/python3.13/subprocess.py:2075(_communicate)
      2/1    0.004    0.002    1.476    1.476 /home/kali/PycharmProjects/tShark/main.py:88(flush_buffers)
    17920    1.468    0.000    1.471    0.000 {method 'call' of '_tkinter.tkapp' objects}
2433/1201    0.082    0.000    1.220    0.001 /usr/lib/python3.13/queue.py:177(get)
     1200    0.018    0.000    1.060    0.001 /usr/lib/python3.13/tkinter/__init__.py:851(after)
     2510    0.032    0.000    1.047    0.000 /usr/lib/python3.13/selectors.py:385(select)
     2510    0.998    0.000    0.998    0.000 {method 'poll' of 'select.poll' objects}
1266/1262    0.034    0.000    0.957    0.001 /usr/lib/python3.13/threading.py:327(wait)
     1200    0.056    0.000    0.892    0.001 /usr/lib/python3.13/subprocess.py:1808(_execute_child)
       67    0.004    0.000    0.880    0.013 /usr/lib/python3.13/threading.py:641(wait)
     3600    0.009    0.000    0.770    0.000 {built-in method builtins.next}
     1200    0.019    0.000    0.759    0.001 /home/kali/PycharmProjects/tShark/wifi_monitor.py:310(<genexpr>)
     5943    0.014    0.000    0.741    0.000 /usr/lib/python3.13/tkinter/ttk.py:1354(item)
     5943    0.035    0.000    0.727    0.000 /usr/lib/python3.13/tkinter/ttk.py:279(_val_or_dict)
     1200    0.020    0.000    0.640    0.001 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:867(new_fork_exec)
     5943    0.070    0.000    0.558    0.000 /usr/lib/python3.13/tkinter/__init__.py:131(_splitdict)
     1200    0.494    0.000    0.495    0.000 {built-in method _posixsubprocess.fork_exec}
     1200    0.089    0.000    0.487    0.000 /usr/lib/python3.13/os.py:657(get_exec_path)
    29715    0.067    0.000    0.482    0.000 /usr/lib/python3.13/tkinter/ttk.py:313(_tclobj_to_py)
     1200    0.007    0.000    0.420    0.000 /usr/lib/python3.13/tkinter/ttk.py:1200(get_children)
     1200    0.017    0.000    0.403    0.000 /home/kali/PycharmProjects/tShark/wifi_monitor.py:369(set_button_properties)
    41151    0.396    0.000    0.396    0.000 /usr/lib/python3.13/tkinter/ttk.py:295(_convert_stringval)
     1200    0.006    0.000    0.383    0.000 /usr/lib/python3.13/tkinter/__init__.py:1818(configure)
     1200    0.014    0.000    0.374    0.000 /usr/lib/python3.13/tkinter/__init__.py:1805(_configure)
     2400    0.225    0.000    0.272    0.000 /usr/lib/python3.13/os.py:712(__getitem__)
    26400    0.032    0.000    0.186    0.000 /usr/lib/python3.13/subprocess.py:1897(<genexpr>)
     1200    0.008    0.000    0.181    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:976(send_process_created_message)
     1200    0.150    0.000    0.172    0.000 /usr/lib/python3.13/tkinter/__init__.py:1686(_register)
     1200    0.008    0.000    0.171    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/pydevd.py:2020(send_process_created_message)
     1200    0.005    0.000    0.161    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_comm.py:377(add_command)
     1843    0.029    0.000    0.160    0.000 /usr/lib/python3.13/queue.py:137(put)
     1200    0.029    0.000    0.131    0.000 /usr/lib/python3.13/subprocess.py:1704(_get_handles)
     1200    0.008    0.000    0.130    0.000 /usr/lib/python3.13/tkinter/__init__.py:4021(replace)
     4243    0.017    0.000    0.120    0.000 /usr/lib/python3.13/threading.py:398(notify)
     1200    0.108    0.000    0.109    0.000 {built-in method time.sleep}
     1200    0.037    0.000    0.105    0.000 /usr/lib/python3.13/subprocess.py:1298(_close_pipe_fds)
    25200    0.061    0.000    0.104    0.000 /usr/lib/python3.13/posixpath.py:72(join)
     2466    0.098    0.000    0.098    0.000 {method 'release' of '_thread.lock' objects}
     1200    0.008    0.000    0.092    0.000 /usr/lib/python3.13/warnings.py:170(simplefilter)
     1200    0.071    0.000    0.083    0.000 /usr/lib/python3.13/warnings.py:188(_add_filter)
     4800    0.073    0.000    0.073    0.000 {built-in method posix.read}
     3600    0.006    0.000    0.073    0.000 /usr/lib/python3.13/subprocess.py:1275(wait)
     1200    0.019    0.000    0.070    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:366(patch_args)
     2400    0.069    0.000    0.069    0.000 {built-in method _io.open}
     2400    0.012    0.000    0.069    0.000 /usr/lib/python3.13/selectors.py:340(register)
     3600    0.015    0.000    0.067    0.000 /usr/lib/python3.13/subprocess.py:2034(_wait)
    26400    0.028    0.000    0.059    0.000 /usr/lib/python3.13/os.py:844(fsencode)
     3600    0.055    0.000    0.055    0.000 {built-in method posix.pipe}
     2400    0.023    0.000    0.053    0.000 /usr/lib/python3.13/selectors.py:238(register)
     7170    0.008    0.000    0.051    0.000 /usr/lib/python3.13/tkinter/ttk.py:1437(set)
    90805    0.040    0.000    0.050    0.000 {built-in method builtins.isinstance}
     4800    0.046    0.000    0.046    0.000 {method 'close' of '_io.TextIOWrapper' objects}
     1200    0.003    0.000    0.043    0.000 /usr/lib/python3.13/subprocess.py:2021(_try_wait)
     2400    0.039    0.000    0.041    0.000 /usr/lib/python3.13/os.py:794(encode)
     1200    0.040    0.000    0.040    0.000 {built-in method posix.waitpid}
     2400    0.015    0.000    0.039    0.000 /usr/lib/python3.13/selectors.py:351(unregister)
     1200    0.018    0.000    0.039    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:277(is_python)
     4800    0.007    0.000    0.038    0.000 /usr/lib/python3.13/selectors.py:219(_fileobj_lookup)
     4800    0.036    0.000    0.036    0.000 {built-in method posix.close}
    11439    0.036    0.000    0.036    0.000 {built-in method builtins.getattr}
     1200    0.030    0.000    0.034    0.000 /usr/lib/python3.13/contextlib.py:145(__exit__)
     2400    0.024    0.000    0.034    0.000 /usr/lib/python3.13/contextlib.py:534(callback)
     1200    0.004    0.000    0.031    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:42(_get_apply_arg_patching)
     4800    0.016    0.000    0.031    0.000 /usr/lib/python3.13/selectors.py:21(_fileobj_to_fd)
      643    0.019    0.000    0.030    0.000 /home/kali/PycharmProjects/tShark/utils.py:125(parse_time_epoch)
     1200    0.018    0.000    0.028    0.000 /usr/lib/python3.13/selectors.py:336(__init__)
     1200    0.016    0.000    0.027    0.000 /usr/lib/python3.13/contextlib.py:571(__exit__)
     1200    0.005    0.000    0.025    0.000 /usr/lib/python3.13/_collections_abc.py:808(get)
     2400    0.011    0.000    0.024    0.000 /usr/lib/python3.13/tkinter/__init__.py:109(_cnfmerge)
     2400    0.016    0.000    0.024    0.000 /usr/lib/python3.13/posixpath.py:176(dirname)
     1200    0.003    0.000    0.023    0.000 {built-in method builtins.sum}
     1200    0.007    0.000    0.023    0.000 /usr/lib/python3.13/subprocess.py:367(_text_encoding)
     5948    0.014    0.000    0.023    0.000 /usr/lib/python3.13/tkinter/ttk.py:42(_format_optdict)
     1200    0.018    0.000    0.022    0.000 /usr/lib/python3.13/tkinter/__init__.py:1641(_options)
     2400    0.005    0.000    0.022    0.000 /usr/lib/python3.13/selectors.py:251(unregister)
    28802    0.017    0.000    0.022    0.000 /usr/lib/python3.13/posixpath.py:42(_get_sep)
     1200    0.020    0.000    0.020    0.000 /home/kali/PycharmProjects/tShark/wifi_monitor.py:326(<genexpr>)
    80410    0.020    0.000    0.020    0.000 {built-in method posix.fspath}
     1200    0.009    0.000    0.019    0.000 /usr/lib/python3.13/contextlib.py:303(helper)
    28245    0.019    0.000    0.019    0.000 {method 'encode' of 'str' objects}
     6148    0.018    0.000    0.018    0.000 {method 'split' of 'str' objects}
      703    0.004    0.000    0.017    0.000 /home/kali/PycharmProjects/tShark/utils.py:30(normalize_mac)
     2400    0.007    0.000    0.016    0.000 /usr/lib/python3.13/subprocess.py:1098(_translate_newlines)
     1200    0.015    0.000    0.016    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_utils.py:248(notify_about_gevent_if_needed)
     1200    0.016    0.000    0.016    0.000 {method 'createcommand' of '_tkinter.tkapp' objects}
     1200    0.016    0.000    0.016    0.000 {built-in method _locale.getencoding}
    30364    0.014    0.000    0.014    0.000 {built-in method builtins.hasattr}
    28352    0.013    0.000    0.013    0.000 {built-in method builtins.len}
     8348    0.012    0.000    0.012    0.000 {built-in method _tkinter._flatten}
     1200    0.011    0.000    0.012    0.000 /usr/lib/python3.13/warnings.py:488(__enter__)
     2400    0.008    0.000    0.011    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:249(_get_str_type_compatible)
     5510    0.006    0.000    0.011    0.000 /usr/lib/python3.13/threading.py:318(_is_owned)
     1200    0.003    0.000    0.011    0.000 /usr/lib/python3.13/selectors.py:206(__exit__)
     2400    0.009    0.000    0.010    0.000 /usr/lib/python3.13/codecs.py:312(__init__)
     1200    0.010    0.000    0.010    0.000 {method 'remove' of 'list' objects}
     1200    0.008    0.000    0.010    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:294(remove_quotes_from_args)
     4379    0.008    0.000    0.010    0.000 /usr/lib/python3.13/threading.py:306(__exit__)
     1267    0.003    0.000    0.010    0.000 /usr/lib/python3.13/threading.py:315(_acquire_restore)
      647    0.002    0.000    0.010    0.000 /usr/lib/python3.13/re/__init__.py:183(sub)
     1200    0.003    0.000    0.010    0.000 /usr/lib/python3.13/abc.py:117(__instancecheck__)
     1200    0.008    0.000    0.010    0.000 /usr/lib/python3.13/contextlib.py:108(__init__)
    19939    0.010    0.000    0.010    0.000 {method 'append' of 'list' objects}
     4800    0.009    0.000    0.009    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
      643    0.008    0.000    0.009    0.000 /home/kali/PycharmProjects/tShark/utils.py:135(decode_wlan_type_subtype)
     1200    0.006    0.000    0.009    0.000 /usr/lib/python3.13/subprocess.py:1105(__exit__)
     4379    0.005    0.000    0.009    0.000 /usr/lib/python3.13/threading.py:303(__enter__)
    25200    0.008    0.000    0.008    0.000 {method 'startswith' of 'bytes' objects}
    25200    0.008    0.000    0.008    0.000 {method 'endswith' of 'bytes' objects}
     8759    0.008    0.000    0.008    0.000 {method '__exit__' of '_thread.lock' objects}
